a,a/d,lbd,fy,pl,s,pt,s/d,AL,ALR,Vmax,pt/Vmax,Column ID,DC,Conc. Cover,fyt,f'c,h,b
19.68503937,2.5,0.5,55390,0.0162,1.456692913,0.002582899,0.185,36.1928,0.103816082,23.520824,6.154266052,0,4.55549,1.38,56043,4582,9.842519685,9.842519685
11.81102362,1.363636364,0.62992126,53070,0.0257,1.968503937,0.00411263,0.227272727,48.332,0.11988697,57.153152,3.839682137,0,2.678006667,0.67,53360,4379,10.82677165,10.82677165
17.71653543,2.045454545,0.62992126,52635,0.0385,2.952755906,0.002741754,0.340909091,0,0,40.378576,3.751202116,0,2.76606,0.67,55245,4640,10.82677165,10.82677165
31.49606299,2.5,0.62992126,63220,0.0385,6.299212598,0.003534292,0.5,48.332,0.052981203,47.698064,3.567038211,0,2.7866975,0.43,48140,4683.5,15.7480315,15.7480315
36.00393701,1.87397541,0.5,66990,0.0052,3,0.001384188,0.156147541,113.0744,0.057384277,94.05157222,0.770378625,0,3.309360306,0.5,52345,4350,24.01574803,24.01574803
36.00393701,1.87397541,0.5,66990,0.0104,5,0.000830513,0.260245902,113.0744,0.057384277,132.0381683,0.329247244,0,1.702036085,0.5,52345,4350,24.01574803,24.01574803
35.82677165,2.489059081,0.625984252,61988,0.0241,2.362204724,0.005170108,0.164113786,142.5232,0.098622645,63.66336,5.065804993,0,2.409371429,0.79,62379,5684,17.99212598,17.99212598
35.82677165,2.489059081,0.748031496,67889,0.0521,1.771653543,0.012319657,0.123085339,191.08,0.148089524,221.45048,3.50412677,0,9.418096703,0.79,62988,5075,17.99212598,17.99212598
35.82677165,2.489059081,0.625984252,73588,0.0241,3.149606299,0.003877581,0.218818381,110.152,0.084884203,89.51536,2.815160567,0,7.834225275,0.79,64989,5104,17.99212598,17.99212598
41.2519685,3.222810039,0.5,66483,0.0137,6.748031496,0.000456647,0.527189961,0,0,32.20524979,1.421727255,0,1.076797099,0.32,100268,5031.5,16,16
41.2519685,3.222810039,0.5,66483,0.0137,6.748031496,0.000456647,0.527189961,0,0,36.96146158,1.238778972,0,1.323088376,0.32,100268,5031.5,16,16
41.2519685,3.222810039,0.5,66483,0.0117,2.5,0.001232587,0.1953125,0,0,39.24155687,3.149442662,0,4.077623592,0.32,100268,5133,16,16
48,2.498360656,0.751968504,45704,0.025,5,0.000830513,0.260245902,135.95904,0.060015686,124.2,0.30843327,0,1.191666667,0.55,46125,5001.05,24.01574803,24.01574803
39.37007874,2.216312057,0.511811024,46835,0.0213,8.897637795,0.0009982,0.500886525,0,0,91.36508184,0.40935286,0,1.851914,1.38,37468,5763.75,22.20472441,22.20472441
60,3.75,0.625,65975,0.0099,4,0.000621784,0.25,165.6214,0.100021684,48.314325,0.772559557,0,3.7725,0.57,60030,5270.75,20,20
60,3.75,0.625,65975,0.0099,4,0.000621784,0.25,256.110144,0.100021951,59.86775055,0.623469116,0,3.5385,0.57,60030,8150.45,20,20
60,3.75,0.625,65975,0.0099,4,0.000621784,0.25,259.574312,0.10002248,62.05840007,0.601460777,0,3.768,0.57,60030,8260.65,20,20
60,3.75,0.625,65975,0.0099,4,0.000621784,0.25,240.072912,0.100022358,59.98778614,0.622221554,0,2.961,0.57,60030,7640.05,20,20
78.74015748,5,0.724409449,54085,0.0257,2.559055118,0.002042035,0.1625,85.424,0.058305747,44.009096,2.099149308,0,4.81838,0.67,45240,4814,19.68503937,19.68503937
78.74015748,5,0.724409449,53795,0.0257,2.559055118,0.002042035,0.1625,85.424,0.055625023,77.043456,1.199085142,0,1.294511,0.67,45240,5046,19.68503937,19.68503937
78.74015748,5,0.724409449,54085,0.0257,2.559055118,0.002042035,0.1625,85.424,0.057270733,34.569744,2.929281618,0,5.710047,0.67,49590,4901,19.68503937,19.68503937
107.480315,6.825,0.724409449,44225,0.0257,1.338582677,0.005913586,0.085,5.93472,0.003362093,31.096584,10.72644565,0,4.157505495,0.64,56405,5800,19.68503937,19.68503937
52.75590551,6.7,0.511811024,44225,0.0256,0.551181102,0.008688748,0.07,3.79912,0.009810823,8.2267808,40.27643534,0,5.36451791,0.34,38135,5089.5,9.842519685,9.842519685
36.61417323,4.65,0.472440945,42630,0.0218,0.393700787,0.01161761,0.05,123.64,0.339605401,17.561376,19.85622107,0,4.339849462,0.32,30015,4785,9.842519685,9.842519685
62.99212598,5,0.62992126,44660,0.0243,1.57480315,0.003271613,0.125,152.864,0.20817158,31.31464,4.665876299,0,3.71776625,0.52,44660,3770,15.7480315,15.7480315
62.99212598,5,0.62992126,44660,0.0243,2.165354331,0.007139983,0.171875,474.5528,0.589561679,36.74356,7.889363736,0,1.60289875,0.51,40600,4132.5,15.7480315,15.7480315
47.24409449,2.5,0.94488189,43935,0.0243,2.952755906,0.003490659,0.15625,431.616,0.239158733,154.473568,0.982975071,0,3.491653333,0.79,43500,4118,23.62204724,23.62204724
47.24409449,2.5,0.94488189,43935,0.0243,2.755905512,0.003739991,0.145833333,850.868,0.406980257,175.544072,1.306750751,0,2.73304,0.79,61335,4770.5,23.62204724,23.62204724
47.24409449,2.5,0.94488189,44515,0.0243,2.165354331,0.012185572,0.114583333,760.948,0.368450091,182.483648,2.711115372,0,2.31394,0.79,40600,4712.5,23.62204724,23.62204724
47.24409449,2.5,0.94488189,44515,0.0243,2.165354331,0.012185572,0.114583333,1521.896,0.736900181,210.651088,2.348595623,0,2.587201667,0.79,40600,4712.5,23.62204724,23.62204724
39.37007874,3.125,0.62992126,64960,0.032,1.181102362,0.004712389,0.09375,168.8248,0.199919254,88.296944,2.878766253,0,6.51129,0.59,53940,4335.5,15.7480315,15.7480315
62.99212598,5,0.62992126,48865,0.0243,5.31496063,0.002908882,0.421875,124.764,0.137190167,31.995784,6.143095501,0,4.173855,0.51,67570,4669,15.7480315,15.7480315
62.99212598,5,0.62992126,48865,0.0243,2.952755906,0.005235988,0.234375,467.584,0.613176419,39.366976,8.987119284,0,2.44300375,0.51,67570,3915,15.7480315,15.7480315
62.99212598,5,0.62992126,68730,0.0182,3.307086614,0.002991993,0.2625,596.1696,0.527714955,47.722792,3.381782491,0,2.02390375,0.51,53940,5800,15.7480315,15.7480315
62.99212598,5,0.62992126,68730,0.0182,2.244094488,0.006889458,0.178125,813.776,0.738805019,46.412208,7.275075915,0,1.50383875,0.51,49010,5655,15.7480315,15.7480315
31.49606299,2.5,0.62992126,61335,0.032,2.362204724,0.006544985,0.1875,203.8936,0.189980735,103.686752,2.7458363,0,5.0841275,0.59,43500,5510,15.7480315,15.7480315
31.49606299,2.5,0.62992126,68875,0.032,2.362204724,0.006544985,0.1875,407.5624,0.390015578,130.073776,2.188810506,0,3.4648775,0.59,43500,5365,15.7480315,15.7480315
75.19685039,7.776872964,0.472440945,34800,0.0183,2.952755906,0.002455968,0.305374593,32.596,0.050496977,7.5535048,11.31497082,0,2.583086911,1.3,34800,5626,12.08661417,12.08661417
75.19685039,7.776872964,0.472440945,34800,0.0183,2.952755906,0.002455968,0.305374593,57.0992,0.094810023,8.3126544,10.28163596,0,2.377759162,1.3,34800,5249,12.08661417,12.08661417
44.88188976,9.375,0.5,64960,0.0558,0.866141732,0.006430682,0.180921053,33.9448,0.241255117,4.2849128,134.9195045,0,6.318807018,0.33,89900,5002.5,5.984251969,5.984251969
22.44094488,4.6875,0.5,64960,0.0558,0.866141732,0.006430682,0.180921053,33.9448,0.241255117,9.2995264,62.16642514,0,8.012140351,0.33,89900,5002.5,5.984251969,5.984251969
22.44094488,4.6875,0.5,64960,0.0558,0.866141732,0.006430682,0.180921053,49.456,0.351497521,9.6666248,59.80560162,0,7.847263158,0.33,89900,5002.5,5.984251969,5.984251969
359.8425197,7.516447368,1.692913386,68875,0.02,3.503937008,0.002935489,0.073190789,1000.36,0.068516578,290.75632,0.721715804,0,5.774748359,2,71485,5191,59.84251969,59.84251969
179.9212598,3.758223684,1.692913386,68875,0.02,2.125984252,0.006981508,0.044407895,1000.36,0.07151293,737.7936,0.596858819,0,7.783404814,1.75,63075,4973.5,59.84251969,59.84251969
29.52755906,3.75,0.275590551,64670,0.0196,0.354330709,0.006709046,0.045,26.976,0.101458875,14.4065328,29.77884772,0,7.958666667,0.33,63945,3494.5,9.842519685,9.842519685
29.52755906,3.75,0.275590551,64670,0.0196,0.354330709,0.006709046,0.045,53.7272,0.210819976,16.5063896,25.99053802,0,7.145866667,0.33,63945,3349.5,9.842519685,9.842519685
59.05511811,7.5,0.275590551,64670,0.0196,0.551181102,0.003271744,0.07,26.976,0.096266098,7.1717944,31.48664871,0,6.717284,0.33,69020,3683,9.842519685,9.842519685
29.52755906,3.75,0.275590551,64670,0.0196,0.354330709,0.006709046,0.045,26.976,0.10021143,14.0954096,30.43614614,0,7.291493333,0.33,63945,3538,9.842519685,9.842519685
29.52755906,3.75,0.275590551,64670,0.0196,0.354330709,0.006709046,0.045,53.7272,0.200409113,17.2082152,24.93053123,0,6.820408,0.33,63945,3523.5,9.842519685,9.842519685
59.05511811,7.5,0.275590551,64670,0.0196,0.551181102,0.003271744,0.07,26.976,0.104942442,6.6689168,31.37116212,0,4.745058667,0.33,63945,3378.5,9.842519685,9.842519685
14.76377953,1.875,0.377952756,57855,0.0046,1.968503937,0.009953822,0.25,41.3632,0.141480892,27.958376,18.32627859,0,2.225378667,1.4,51475,3842.5,9.842519685,9.842519685
19.68503937,2.5,0.374015748,54375,0.0091,2.480314961,0.003471709,0.315,72.3856,0.207632163,23.07572,7.984305436,0,4.846066,1.38,53070,4582,9.842519685,9.842519685
19.68503937,2.5,0.625984252,50025,0.0254,1.653543307,0.011849788,0.21,72.3856,0.207632163,33.254664,17.28329799,0,5.770372,1.4,48503,4582,9.842519685,9.842519685
17.71653543,2.045454545,0.62992126,52635,0.0385,1.377952756,0.005875186,0.159090909,0,0,39.76712,8.161884757,0,3.424202222,0.67,55245,4538.5,10.82677165,10.82677165
17.71653543,2.045454545,0.62992126,52635,0.0385,1.377952756,0.005875186,0.159090909,48.332,0.123569505,47.709304,6.803173037,0,3.4417,0.67,55245,4248.5,10.82677165,10.82677165
23.622,2.727267273,0.62992126,52635,0.0385,2.952755906,0.002741754,0.340909091,48.332,0.118707754,34.666408,4.369307594,0,3.653797308,0.67,55245,4422.5,10.82677165,10.82677165
23.622,2.727267273,0.62992126,52635,0.0385,2.952755906,0.002741754,0.340909091,96.664,0.234342169,39.151168,3.868804112,0,3.652103971,0.67,55245,4480.5,10.82677165,10.82677165
54.01574803,5.62295082,0.374015748,64960,0.0204,0.748031496,0.00433697,0.077868852,44.96,0.094414387,16.62849239,16.41312488,0,5.62669242,0.49,62930,4205,12.00787402,12.00787402
54.01574803,5.62295082,0.374015748,64960,0.0204,0.748031496,0.00433697,0.077868852,44.96,0.094414387,16.92748316,16.12321924,0,11.47072886,0.49,62930,4205,12.00787402,12.00787402
54.01574803,5.62295082,0.374015748,64960,0.0204,0.748031496,0.00433697,0.077868852,49.9056,0.085611242,16.97016201,16.08267039,0,4.119909621,0.49,62930,5147.5,12.00787402,12.00787402
54.01574803,5.62295082,0.374015748,64960,0.0204,0.748031496,0.00433697,0.077868852,49.9056,0.085611242,20.85682285,13.08567101,0,5.452298834,0.49,62930,5147.5,12.00787402,12.00787402
54.01574803,5.62295082,0.374015748,64960,0.0204,0.748031496,0.00433697,0.077868852,49.9056,0.085611242,17.25830377,15.81415681,0,6.844670554,0.49,62930,5147.5,12.00787402,12.00787402
54.01574803,5.62295082,0.374015748,64960,0.0204,0.748031496,0.00433697,0.077868852,49.9056,0.092658509,17.75461203,15.37209158,0,4.21266035,0.49,62930,4756,12.00787402,12.00787402
54.01574803,5.62295082,0.374015748,64960,0.0204,0.748031496,0.00433697,0.077868852,49.9056,0.092658509,16.42133266,16.62018106,0,5.793865889,0.49,62930,4756,12.00787402,12.00787402
54.01574803,5.62295082,0.374015748,64960,0.0204,0.748031496,0.00433697,0.077868852,49.9056,0.093513819,16.86382403,16.18408266,0,5.555787172,0.49,62930,4712.5,12.00787402,12.00787402
54.01574803,5.62295082,0.374015748,64960,0.0204,0.748031496,0.00433697,0.077868852,44.96,0.101408045,16.6869749,16.35560212,0,6.607702624,0.49,62930,3915,12.00787402,12.00787402
54.01574803,5.62295082,0.374015748,64960,0.0204,0.748031496,0.00433697,0.077868852,44.96,0.101408045,16.30346158,16.74034197,0,5.88383965,0.49,62930,3915,12.00787402,12.00787402
54.01574803,5.62295082,0.374015748,64960,0.0204,0.748031496,0.00433697,0.077868852,44.96,0.101408045,16.2547227,16.79053695,0,7.465230321,0.49,62930,3915,12.00787402,12.00787402
144.0944882,7.5,0.874015748,65975,0.0266,2.244094488,0.004077204,0.116803279,400.144,0.148225992,81.7526743,2.993841586,0,8.723442623,0.91,60030,5959.5,24.01574803,24.01574803
35.82677165,2.489059081,0.625984252,61988,0.0241,2.362204724,0.005170108,0.164113786,433.4144,0.306959948,139.376,2.31392899,0,5.069672527,0.79,62379,5553.5,17.99212598,17.99212598
35.82677165,2.489059081,0.625984252,61988,0.0241,2.362204724,0.005170108,0.164113786,218.056,0.150123599,123.99968,2.600862897,0,5.525058242,0.79,62379,5713,17.99212598,17.99212598
35.82677165,2.489059081,0.748031496,70499,0.0521,1.57480315,0.013859614,0.10940919,430.2672,0.333462764,249.3032,3.501717453,0,9.465128571,0.79,62988,5075,17.99212598,17.99212598
143.9370079,10,0.625984252,69165,0.0362,2.992125984,0.004081664,0.207877462,400.144,0.296559864,42.0376,6.265090528,0,9.084182166,1,64525,5307,17.99212598,17.99212598
143.9370079,10,0.625984252,69165,0.0362,2.007874016,0.002760536,0.139496718,400.144,0.271352275,39.2824512,4.452913662,0,5.576189278,1.06,63365,5800,17.99212598,17.99212598
143.9370079,10,0.625984252,69165,0.0362,2.992125984,0.001852465,0.207877462,400.144,0.281194068,44.37552,2.693609092,0,9.297053063,1.06,64525,5597,17.99212598,17.99212598
96,5,0.625984252,66990,0.0149,1.251968504,0.003319004,0.065206693,146.987728,0.072283474,64.068,4.558061528,0,6.286458333,0.75,87986,4495,24,24
192,10,0.625984252,66990,0.0149,1.251968504,0.003319004,0.065206693,146.987728,0.072283474,33.9448,8.60296381,0,8.899322917,0.75,87986,4495,24,24
240,12.5,0.625984252,66990,0.0149,1.251968504,0.003319004,0.065206693,146.987728,0.072283474,22.81795533,12.79807422,0,10.49583333,0.75,87986,4495,24,24
96,5,0.625984252,66990,0.0149,1.251968504,0.003319004,0.065206693,146.987728,0.072283474,40.464,7.216930752,0,4.921875,0.75,87986,4495,24,24
96,5,0.625984252,66990,0.0149,1.251968504,0.003319004,0.065206693,146.987728,0.072283474,107.904,2.706349032,0,7.299895833,0.75,87986,4495,24,24
72,3.75,0.748031496,63989,0.0273,1,0.004155288,0.052083333,204.981632,0.090576489,124.764,2.930389936,0,7.241111111,1,87986,5002.5,24,24
192,10,0.748031496,63989,0.0273,1,0.004155288,0.052083333,204.981632,0.090576489,45.6344,8.011657214,0,15.625,1,87986,5002.5,24,24
240,12.5,0.748031496,63989,0.0273,1,0.004155288,0.052083333,204.981632,0.090576489,42.79616512,8.542989049,0,14.46458333,1,87986,5002.5,24,24
70.86614173,3.75,0.874015748,64960,0.0192,3.818897638,0.002435814,0.202083333,89.92,0.045064411,97.4806984,1.56160346,0,7.586274444,1,62495,4553,23.62204724,23.62204724
70.86614173,3.75,0.874015748,64960,0.0192,3.818897638,0.002435814,0.202083333,89.92,0.040896604,96.789888,1.572748962,0,6.626436667,1,62495,5017,23.62204724,23.62204724
70.86614173,3.75,0.874015748,62930,0.0192,2.519685039,0.00369178,0.133333333,89.92,0.04287947,103.47544,2.245206354,0,8.266571111,1,62930,4785,23.62204724,23.62204724
64.76377953,8.225,0.62992126,60755,0.0328,1.968503937,0.007068583,0.25,224.8,0.313481909,15.967544,64.18924131,0,9.148941033,0.4,145000,9425,9.842519685,9.842519685
64.76377953,8.225,0.62992126,60755,0.0328,1.968503937,0.016045999,0.25,224.8,0.313481909,15.35287336,63.64941052,0,7.443821277,0.39,60900,9425,9.842519685,9.842519685
64.76377953,8.225,0.62992126,60755,0.0328,1.968503937,0.007068583,0.25,415.88,0.418846661,18.38245033,55.75668731,0,6.14108693,0.4,145000,13050,9.842519685,9.842519685
64.76377953,8.225,0.62992126,60755,0.0328,1.968503937,0.008042477,0.25,415.88,0.418846661,19.16241422,35.29682158,0,3.283934347,0.39,84100,13050,9.842519685,9.842519685
64.76377953,8.225,0.62992126,60755,0.0328,3.937007874,0.003534292,0.5,415.88,0.418846661,17.62682056,12.21084552,0,3.214451064,0.47,60900,13050,9.842519685,9.842519685
64.76377953,8.225,0.62992126,60755,0.0328,1.968503937,0.007068583,0.25,207.94,0.209423331,16.59549659,61.76040165,0,8.617625532,0.4,145000,13050,9.842519685,9.842519685
64.76377953,8.225,0.62992126,60755,0.0328,1.968503937,0.007068583,0.25,415.88,0.418846661,18.28098552,56.06615321,0,4.606741641,0.4,145000,13050,9.842519685,9.842519685
64.76377953,8.225,0.62992126,60755,0.0328,1.968503937,0.016045999,0.25,415.88,0.418846661,21.57956701,45.28363978,0,6.603073556,0.32,60900,13050,9.842519685,9.842519685
60,3.75,0.62992126,65975,0.0099,4.015748031,0.000613877,0.250984252,325.96,0.127323954,69.31844233,0.584267818,0,3.522833333,0.75,65975,8149,20,20
60,3.75,0.62992126,65975,0.0099,4.015748031,0.000613877,0.250984252,279.4264,0.108953495,65.9488764,0.614120168,0,3.535333333,0.75,65975,8163.5,20,20
60,3.75,0.62992126,65975,0.0099,4.015748031,0.000613877,0.250984252,256.0472,0.09861144,61.89283774,0.654365457,0,3.747166667,0.75,65975,8265,20,20
60,3.75,0.62992126,65975,0.0099,4.015748031,0.000613877,0.250984252,256.0472,0.106657535,59.63862744,0.679099047,0,2.967833333,0.75,65975,7641.5,20,20
96,5,0.625984252,66990,0.0149,1.251968504,0.003319004,0.065206693,294.0384,0.120498251,74.18504849,3.936452046,0,7.316666667,0.75,87986,5394,24,24
96,5,0.625984252,66990,0.0149,2.5,0.001662115,0.130208333,147.0192,0.060249126,64.79842194,2.256889072,0,5.268958333,0.75,87986,5394,24,24
143.976378,7.5,0.748031496,45690,0.0254,5,0.000831058,0.260416667,399.9192,0.187014073,55.7351136,0.760185029,0,3.747906481,0.66,50982,4727,24,24
77.5,5.872613366,0.874015748,62278,0.0213,2,0.006660232,0.151551313,0,0,26.59140724,15.02467821,0,9.920645161,2,59987,8787,16.49606299,16.49606299
77.5,5.872613366,0.874015748,62278,0.0213,2,0.006660232,0.151551313,0,0,27.20659939,14.68494211,0,11.35432258,2,59987,9077,16.49606299,16.49606299
77.5,5.872613366,0.874015748,62278,0.0213,2,0.007379758,0.151551313,0,0,30.694192,14.42258337,0,10.06206452,2,59987,10092,16.49606299,16.49606299
77.5,5.872613366,0.874015748,62278,0.0213,2,0.007379758,0.151551313,221.99,0.102921398,38.276696,11.56551086,0,8.638064516,2,59987,10092,16.49606299,16.49606299
77.5,5.872613366,0.874015748,71282,0.0213,2,0.007379758,0.151551313,221.99,0.102921398,41.28931424,10.7216492,0,3.132129032,2,59987,10092,16.49606299,16.49606299
77.5,5.872613366,0.874015748,73370,0.0213,2,0.007379758,0.151551313,221.99,0.102921398,40.83300111,10.84146477,0,2.890322581,2,59987,10092,16.49606299,16.49606299
77.5,5.872613366,0.874015748,73370,0.0213,2,0.007379758,0.151551313,221.99,0.102921398,39.91777658,11.09003509,0,3.025806452,2,59987,10092,16.49606299,16.49606299
77.5,5.872613366,0.874015748,71282,0.0213,2,0.007379758,0.151551313,221.99,0.102921398,44.58734367,9.928591988,0,3.090580645,2,59987,10092,16.49606299,16.49606299
96,6.666666667,0.748031496,81983,0.0198,3,0.004069171,0.208333333,51.99624,0.043094445,34.86169529,7.352165201,0,7.544270833,0.31,62988,4741.5,18,18
96,6.666666667,0.748031496,81983,0.0198,3,0.004069171,0.208333333,51.99624,0.041204338,35.80357564,7.158752677,0,10.584375,0.31,62988,4959,18,18
96,6.666666667,0.748031496,81983,0.0198,3,0.004069171,0.208333333,51.99624,0.044453891,43.07708628,5.95000649,0,10.494375,0.31,62988,4596.5,18,18
96,6.666666667,0.748031496,81983,0.0198,3,0.004069171,0.208333333,51.99624,0.041568978,35.32239479,7.256273095,0,13.14375,0.31,62988,4915.5,18,18
112.75,7.83,0.75,54969,0.0156,12,0.00102,0.83,158,0.1,23.9,2.345957322,0,3.81,1.5,54969,3191,18,18
73,5.703125,0.5,66483,0.0117,1.251968504,0.002461297,0.097810039,0,0,15.80637118,15.61328181,0,6.078082192,0.5,100268,5292.5,16,16
73,5.703125,0.5,66483,0.0117,1.251968504,0.002461297,0.097810039,0,0,16.96032527,14.55097846,0,6.957534247,0.5,100268,5292.5,16,16
73,5.703125,0.5,66483,0.0117,1.251968504,0.002461297,0.097810039,0,0,23.8288,10.35676692,0,11.0560274,0.5,100268,5162,16,16
144,7.5,0.75,45700,0.0254,5,0.00082,0.26,400,0.16,48.5,0.862268041,0,1.35,0.55,51000,5540,24,24
